datetime,temp_airF,sol_rad_total,gdd_raw,gdd_solar,gdd_raw_cum,gdd_solar_cum,gdd_field_cum
2026-08-04 19:00:00,104.4,0.270,1.29167,0.41321,1978.62,1985.04,1737.27
2026-08-04 20:00:00,102.0,0.020,1.29167,0.03061,1979.91,1985.08,1737.30
2026-08-04 21:00:00,99.5,0.000,1.29167,0.00000,1981.20,1985.08,1737.30
2026-08-04 22:00:00,98.8,0.000,1.29167,0.00000,1982.49,1985.08,1737.30
2026-08-04 23:00:00,97.0,0.000,1.29167,0.00000,1983.78,1985.08,1737.30
2026-08-04 23:59:59,96.1,0.000,1.29167,0.00000,1985.08,1985.08,1737.30
2026-08-05 01:00:00,93.9,0.000,1.29167,0.00000,1986.37,1985.08,1737.30
2026-08-05 02:00:00,92.3,0.000,1.29167,0.00000,1987.66,1985.08,1737.30
2026-08-05 03:00:00,91.4,0.000,1.29167,0.00000,1988.95,1985.08,1737.30
2026-08-05 04:00:00,90.1,0.000,1.29167,0.00000,1990.24,1985.08,1737.30
2026-08-05 05:00:00,89.8,0.000,1.29167,0.00000,1991.53,1985.08,1737.30
2026-08-05 06:00:00,90.0,0.010,1.29167,0.01683,1992.83,1985.09,1737.32
2026-08-05 07:00:00,90.1,0.150,1.29167,0.25244,1994.12,1985.34,1737.56
2026-08-05 08:00:00,92.5,0.580,1.29167,0.97611,1995.41,1986.32,1738.52
2026-08-05 09:00:00,93.4,0.980,1.29167,1.64929,1996.70,1987.97,1740.13
2026-08-05 10:00:00,94.1,0.810,1.29167,1.36319,1997.99,1989.33,1741.46
2026-08-05 11:00:00,96.1,1.580,1.29167,2.65907,1999.28,1991.99,1744.06
2026-08-05 12:00:00,97.3,1.630,1.29167,2.74321,2000.58,1994.74,1746.74
2026-08-05 13:00:00,99.0,2.430,1.29167,4.08958,2001.87,1998.82,1750.73
2026-08-05 14:00:00,100.0,1.870,1.29167,3.14712,2003.16,2001.97,1753.81
2026-08-05 15:00:00,101.5,2.690,1.29167,4.52714,2004.45,2006.50,1758.23
2026-08-05 16:00:00,102.7,2.430,1.29167,4.08958,2005.74,2010.59,1762.22
2026-08-05 17:00:00,103.5,1.790,1.29167,3.01249,2007.03,2013.60,1765.17
2026-08-05 18:00:00,104.0,1.080,1.29167,1.81759,2008.33,2015.42,1766.94
2026-08-05 19:00:00,102.4,0.370,1.29167,0.62269,2009.62,2016.04,1767.55
2026-08-05 20:00:00,99.7,0.020,1.29167,0.03366,2010.91,2016.08,1767.58
2026-08-05 21:00:00,95.5,0.000,1.29167,0.00000,2012.20,2016.08,1767.58
2026-08-05 22:00:00,94.1,0.000,1.29167,0.00000,2013.49,2016.08,1767.58
2026-08-05 23:00:00,95.0,0.000,1.29167,0.00000,2014.78,2016.08,1767.58
2026-08-05 23:59:59,94.5,0.000,1.29167,0.00000,2016.08,2016.08,1767.58
2026-08-06 01:00:00,91.2,0.000,1.29167,0.00000,2017.37,2016.08,1767.58
2026-08-06 02:00:00,86.4,0.000,1.29167,0.00000,2018.66,2016.08,1767.58
2026-08-06 03:00:00,87.3,0.000,1.29167,0.00000,2019.95,2016.08,1767.58
2026-08-06 04:00:00,86.2,0.000,1.29167,0.00000,2021.24,2016.08,1767.58
2026-08-06 05:00:00,85.1,0.000,1.25417,0.00000,2022.50,2016.08,1767.58
2026-08-06 06:00:00,83.5,0.000,1.18750,0.00000,2023.68,2016.08,1767.58
2026-08-06 07:00:00,83.5,0.060,1.18750,0.07857,2024.87,2016.15,1767.66
2026-08-06 08:00:00,85.8,0.570,1.28333,0.74639,2026.15,2016.90,1768.39
2026-08-06 09:00:00,90.5,1.530,1.29167,2.00346,2027.45,2018.90,1770.35
2026-08-06 10:00:00,92.3,1.390,1.29167,1.82013,2028.74,2020.72,1772.13
2026-08-06 11:00:00,95.5,2.820,1.29167,3.69264,2030.03,2024.42,1775.73
2026-08-06 12:00:00,97.9,2.860,1.29167,3.74502,2031.32,2028.16,1779.39
2026-08-06 13:00:00,100.2,2.740,1.29167,3.58789,2032.61,2031.75,1782.90
2026-08-06 14:00:00,102.2,3.260,1.29167,4.26880,2033.90,2036.02,1787.07
2026-08-06 15:00:00,103.6,2.830,1.29167,3.70574,2035.20,2039.72,1790.69
2026-08-06 16:00:00,104.2,2.410,1.29167,3.15577,2036.49,2042.88,1793.77
2026-08-06 17:00:00,104.0,1.740,1.29167,2.27844,2037.78,2045.16,1796.00
2026-08-06 18:00:00,102.9,1.020,1.29167,1.33564,2039.07,2046.49,1797.30
2026-08-06 19:00:00,99.7,0.230,1.29167,0.30117,2040.36,2046.79,1797.60
2026-08-06 20:00:00,96.8,0.020,1.29167,0.02619,2041.65,2046.82,1797.62
2026-08-06 21:00:00,95.5,0.000,1.29167,0.00000,2042.95,2046.82,1797.62
2026-08-06 22:00:00,94.5,0.000,1.29167,0.00000,2044.24,2046.82,1797.62
2026-08-06 23:00:00,93.4,0.000,1.29167,0.00000,2045.53,2046.82,1797.62
2026-08-06 23:59:59,89.2,0.000,1.29167,0.00000,2046.82,2046.82,1797.62
2026-08-07 01:00:00,87.8,0.000,1.29167,0.00000,2048.11,2046.82,1797.62
2026-08-07 02:00:00,86.7,0.000,1.29167,0.00000,2049.40,2046.82,1797.62
2026-08-07 03:00:00,84.4,0.000,1.22500,0.00000,2050.63,2046.82,1797.62
2026-08-07 04:00:00,86.7,0.000,1.29167,0.00000,2051.92,2046.82,1797.62
2026-08-07 05:00:00,85.8,0.000,1.28333,0.00000,2053.20,2046.82,1797.62
2026-08-07 06:00:00,85.3,0.010,1.26250,0.01196,2054.47,2046.83,1797.63
2026-08-07 07:00:00,84.9,0.300,1.24583,0.35886,2055.71,2047.19,1797.98
2026-08-07 08:00:00,90.3,0.900,1.29167,1.07658,2057.00,2048.27,1799.04
2026-08-07 09:00:00,95.0,1.590,1.29167,1.90196,2058.30,2050.17,1800.89
2026-08-07 10:00:00,98.4,2.250,1.29167,2.69145,2059.59,2052.86,1803.52
2026-08-07 11:00:00,100.2,2.760,1.29167,3.30151,2060.88,2056.16,1806.75
2026-08-07 12:00:00,102.0,3.110,1.29167,3.72018,2062.17,2059.88,1810.38
2026-08-07 13:00:00,104.0,3.260,1.29167,3.89961,2063.46,2063.78,1814.19
2026-08-07 14:00:00,105.4,3.170,1.29167,3.79195,2064.75,2067.57,1817.90
2026-08-07 15:00:00,107.4,2.860,1.29167,3.42113,2066.05,2071.00,1821.24
2026-08-07 16:00:00,108.1,2.380,1.29167,2.84696,2067.34,2073.84,1824.02
2026-08-07 17:00:00,108.5,1.760,1.29167,2.10531,2068.63,2075.95,1826.08
2026-08-07 18:00:00,108.1,1.040,1.29167,1.24405,2069.92,2077.19,1827.29
2026-08-07 19:00:00,106.3,0.380,1.29167,0.45456,2071.21,2077.65,1827.74
2026-08-07 20:00:00,102.4,0.020,1.29167,0.02392,2072.50,2077.67,1827.76
2026-08-07 21:00:00,99.3,0.000,1.29167,0.00000,2073.80,2077.67,1827.76
2026-08-07 22:00:00,97.2,0.000,1.29167,0.00000,2075.09,2077.67,1827.76
2026-08-07 23:00:00,95.9,0.000,1.29167,0.00000,2076.38,2077.67,1827.76
2026-08-07 23:59:59,95.0,0.000,1.29167,0.00000,2077.67,2077.67,1827.76
2026-08-08 01:00:00,94.6,0.000,1.29167,0.00000,2078.96,2077.67,1827.76
2026-08-08 02:00:00,93.0,0.000,1.29167,0.00000,2080.25,2077.67,1827.76
2026-08-08 03:00:00,91.9,0.000,1.29167,0.00000,2081.55,2077.67,1827.76
2026-08-08 04:00:00,92.5,0.000,1.29167,0.00000,2082.84,2077.67,1827.76
2026-08-08 05:00:00,91.0,0.000,1.29167,0.00000,2084.13,2077.67,1827.76
2026-08-08 06:00:00,90.0,0.010,1.29167,0.01235,2085.42,2077.68,1827.77
2026-08-08 07:00:00,91.0,0.290,1.29167,0.35802,2086.71,2078.04,1828.12
2026-08-08 08:00:00,91.4,0.400,1.29167,0.49383,2088.00,2078.54,1828.60
2026-08-08 09:00:00,94.5,1.500,1.29167,1.85185,2089.30,2080.39,1830.41
2026-08-08 10:00:00,97.9,2.210,1.29167,2.72840,2090.59,2083.12,1833.08
2026-08-08 11:00:00,100.8,2.730,1.29167,3.37037,2091.88,2086.49,1836.37
2026-08-08 12:00:00,103.3,3.090,1.29167,3.81481,2093.17,2090.30,1840.10
2026-08-08 13:00:00,104.7,3.250,1.29167,4.01235,2094.46,2094.31,1844.02
2026-08-08 14:00:00,106.5,3.170,1.29167,3.91358,2095.75,2098.23,1847.84
2026-08-08 15:00:00,108.3,2.870,1.29167,3.54321,2097.05,2101.77,1851.30
2026-08-08 16:00:00,109.2,2.380,1.29167,2.93827,2098.34,2104.71,1854.17
2026-08-08 17:00:00,109.9,1.740,1.29167,2.14815,2099.63,2106.86,1856.27
2026-08-08 18:00:00,109.8,1.060,1.29167,1.30864,2100.92,2108.16,1857.55
2026-08-08 19:00:00,108.9,0.390,1.29167,0.48148,2102.21,2108.65,1858.02
2026-08-08 20:00:00,103.6,0.020,1.29167,0.02469,2103.50,2108.67,1858.04
2026-08-08 21:00:00,99.5,0.000,1.29167,0.00000,2104.80,2108.67,1858.04
2026-08-08 22:00:00,101.1,0.000,1.29167,0.00000,2106.09,2108.67,1858.04
2026-08-08 23:00:00,98.6,0.000,1.29167,0.00000,2107.38,2108.67,1858.04
2026-08-08 23:59:59,95.5,0.000,1.29167,0.00000,2108.67,2108.67,1858.04
2026-08-09 01:00:00,93.6,0.000,1.29167,0.00000,2109.96,2108.67,1858.04
2026-08-09 02:00:00,93.2,0.000,1.29167,0.00000,2111.25,2108.67,1858.04
2026-08-09 03:00:00,92.7,0.000,1.29167,0.00000,2112.55,2108.67,1858.04
2026-08-09 04:00:00,89.6,0.000,1.29167,0.00000,2113.84,2108.67,1858.04
2026-08-09 05:00:00,87.8,0.000,1.29167,0.00000,2115.13,2108.67,1858.04
2026-08-09 06:00:00,87.1,0.010,1.29167,0.01202,2116.42,2108.68,1858.06
2026-08-09 07:00:00,87.6,0.260,1.29167,0.31265,2117.71,2109.00,1858.36
2026-08-09 08:00:00,90.7,0.880,1.29167,1.05818,2119.00,2110.05,1859.40
2026-08-09 09:00:00,94.6,1.570,1.29167,1.88790,2120.30,2111.94,1861.24
2026-08-09 10:00:00,97.2,2.220,1.29167,2.66951,2121.59,2114.61,1863.85
2026-08-09 11:00:00,99.3,2.750,1.29167,3.30683,2122.88,2117.92,1867.08
2026-08-09 12:00:00,101.1,3.100,1.29167,3.72770,2124.17,2121.65,1870.72
2026-08-09 13:00:00,103.5,3.250,1.29167,3.90807,2125.46,2125.55,1874.54
2026-08-09 14:00:00,105.8,3.170,1.29167,3.81187,2126.75,2129.37,1878.26
2026-08-09 15:00:00,108.0,2.870,1.29167,3.45112,2128.05,2132.82,1881.63
2026-08-09 16:00:00,109.4,2.390,1.29167,2.87393,2129.34,2135.69,1884.44
2026-08-09 17:00:00,110.1,1.750,1.29167,2.10434,2130.63,2137.79,1886.50
2026-08-09 18:00:00,110.1,1.100,1.29167,1.32273,2131.92,2139.12,1887.79
2026-08-09 19:00:00,108.7,0.450,1.29167,0.54112,2133.21,2139.66,1888.32
2026-08-09 20:00:00,103.5,0.010,1.29167,0.01202,2134.50,2139.67,1888.33
2026-08-09 21:00:00,93.2,0.000,1.29167,0.00000,2135.80,2139.67,1888.33
2026-08-09 22:00:00,86.5,0.000,1.29167,0.00000,2137.09,2139.67,1888.33
2026-08-09 23:00:00,88.9,0.000,1.29167,0.00000,2138.38,2139.67,1888.33
2026-08-09 23:59:59,90.3,0.000,1.29167,0.00000,2139.67,2139.67,1888.33
2026-08-10 01:00:00,89.8,0.000,1.29167,0.00000,2140.96,2139.67,1888.33
2026-08-10 02:00:00,86.7,0.000,1.29167,0.00000,2142.25,2139.67,1888.33
2026-08-10 03:00:00,85.1,0.000,1.25417,0.00000,2143.51,2139.67,1888.33
2026-08-10 04:00:00,83.8,0.000,1.20000,0.00000,2144.71,2139.67,1888.33
2026-08-10 05:00:00,82.9,0.000,1.16250,0.00000,2145.87,2139.67,1888.33
2026-08-10 06:00:00,82.0,0.010,1.12500,0.01204,2147.00,2139.68,1888.34
2026-08-10 07:00:00,83.3,0.270,1.17917,0.32497,2148.18,2140.01,1888.66
2026-08-10 08:00:00,88.2,0.860,1.29167,1.03508,2149.47,2141.04,1889.67
2026-08-10 09:00:00,92.7,1.550,1.29167,1.86554,2150.76,2142.91,1891.49
2026-08-10 10:00:00,95.9,2.200,1.29167,2.64787,2152.05,2145.56,1894.08
2026-08-10 11:00:00,98.8,2.720,1.29167,3.27373,2153.34,2148.83,1897.28
2026-08-10 12:00:00,100.8,3.070,1.29167,3.69498,2154.63,2152.53,1900.89
2026-08-10 13:00:00,102.6,3.220,1.29167,3.87551,2155.93,2156.40,1904.67
2026-08-10 14:00:00,103.8,3.140,1.29167,3.77923,2157.22,2160.18,1908.36
2026-08-10 15:00:00,104.7,2.840,1.29167,3.41815,2158.51,2163.60,1911.70
2026-08-10 16:00:00,105.6,2.350,1.29167,2.82840,2159.80,2166.43,1914.47
2026-08-10 17:00:00,105.8,1.720,1.29167,2.07015,2161.09,2168.50,1916.49
2026-08-10 18:00:00,105.1,1.000,1.29167,1.20358,2162.38,2169.70,1917.67
2026-08-10 19:00:00,103.6,0.350,1.29167,0.42125,2163.68,2170.12,1918.08
2026-08-10 20:00:00,101.1,0.010,1.29167,0.01204,2164.97,2170.13,1918.09
2026-08-10 21:00:00,97.3,0.000,1.29167,0.00000,2166.26,2170.13,1918.09
2026-08-10 22:00:00,92.5,0.000,1.29167,0.00000,2167.55,2170.13,1918.09
2026-08-10 23:00:00,91.4,0.000,1.29167,0.00000,2168.84,2170.13,1918.09
2026-08-10 23:59:59,91.0,0.000,1.29167,0.00000,2170.13,2170.13,1918.09
2026-08-11 01:00:00,90.7,0.000,1.29167,0.00000,2171.43,2170.13,1920.20
2026-08-11 02:00:00,87.6,0.000,1.29167,0.00000,2172.72,2170.13,1920.20
2026-08-11 03:00:00,86.4,0.000,1.29167,0.00000,2174.01,2170.13,1920.20
2026-08-11 04:00:00,85.1,0.000,1.25417,0.00000,2175.26,2170.13,1920.20
2026-08-11 05:00:00,84.6,0.000,1.23333,0.00000,2176.50,2170.13,1920.20
2026-08-11 06:00:00,83.8,0.010,1.20000,0.01289,2177.70,2170.15,1920.21
2026-08-11 07:00:00,83.1,0.160,1.17083,0.20627,2178.87,2170.35,1920.40
2026-08-11 08:00:00,83.7,0.570,1.19583,0.73484,2180.06,2171.09,1921.06
2026-08-11 09:00:00,85.3,0.760,1.26250,0.97978,2181.33,2172.07,1921.95
2026-08-11 10:00:00,89.6,1.930,1.29167,2.48813,2182.62,2174.56,1924.21
2026-08-11 11:00:00,92.5,2.690,1.29167,3.46792,2183.91,2178.02,1927.36
2026-08-11 12:00:00,94.8,3.160,1.29167,4.07384,2185.20,2182.10,1931.06
2026-08-11 13:00:00,96.4,3.330,1.29167,4.29300,2186.49,2186.39,1934.96
2026-08-11 14:00:00,98.4,2.790,1.29167,3.59684,2187.78,2189.99,1938.22
2026-08-11 15:00:00,100.0,2.870,1.29167,3.69997,2189.08,2193.69,1941.58
2026-08-11 16:00:00,101.7,2.390,1.29167,3.08116,2190.37,2196.77,1944.38
2026-08-11 17:00:00,102.2,1.740,1.29167,2.24319,2191.66,2199.01,1946.42
2026-08-11 18:00:00,100.4,0.940,1.29167,1.21184,2192.95,2200.22,1947.52
2026-08-11 19:00:00,98.1,0.360,1.29167,0.46411,2194.24,2200.69,1947.94
2026-08-11 20:00:00,95.7,0.010,1.29167,0.01289,2195.53,2200.70,1947.95
2026-08-11 21:00:00,93.4,0.000,1.29167,0.00000,2196.83,2200.70,1947.95
2026-08-11 22:00:00,91.4,0.000,1.29167,0.00000,2198.12,2200.70,1947.95
2026-08-11 23:00:00,89.4,0.000,1.29167,0.00000,2199.41,2200.70,1947.95
2026-08-11 23:59:59,86.5,0.000,1.29167,0.00000,2200.70,2200.70,1947.95
2026-08-12 01:00:00,84.7,0.000,1.23750,0.00000,2201.94,2200.70,1947.95
2026-08-12 02:00:00,83.7,0.000,1.19583,0.00000,2203.13,2200.70,1947.95
2026-08-12 03:00:00,83.7,0.000,1.19583,0.00000,2204.33,2200.70,1947.95
2026-08-12 04:00:00,84.0,0.000,1.20833,0.00000,2205.54,2200.70,1947.95
2026-08-12 05:00:00,83.7,0.000,1.19583,0.00000,2206.73,2200.70,1947.95
2026-08-12 06:00:00,83.5,0.000,1.18750,0.00000,2207.92,2200.70,1947.95
2026-08-12 07:00:00,82.8,0.110,1.15833,0.14131,2209.08,2200.84,1948.08
2026-08-12 08:00:00,80.4,0.520,1.05833,0.66803,2210.14,2201.51,1948.68
2026-08-12 09:00:00,81.3,0.660,1.09583,0.84789,2211.23,2202.36,1949.45
2026-08-12 10:00:00,87.1,2.310,1.29167,2.96760,2212.53,2205.32,1952.15
2026-08-12 11:00:00,91.2,2.980,1.29167,3.82833,2213.82,2209.15,1955.62
2026-08-12 12:00:00,94.1,3.030,1.29167,3.89257,2215.11,2213.05,1959.16
2026-08-12 13:00:00,95.9,3.400,1.29167,4.36790,2216.40,2217.41,1963.12
2026-08-12 14:00:00,97.2,2.770,1.29167,3.55855,2217.69,2220.97,1966.36
2026-08-12 15:00:00,98.4,2.560,1.29167,3.28877,2218.98,2224.26,1969.34
2026-08-12 16:00:00,99.9,2.180,1.29167,2.80059,2220.28,2227.06,1971.88
2026-08-12 17:00:00,100.4,1.540,1.29167,1.97840,2221.57,2229.04,1973.68
2026-08-12 18:00:00,96.6,0.320,1.29167,0.41110,2222.86,2229.45,1974.05
2026-08-12 19:00:00,88.2,0.090,1.29167,0.11562,2224.15,2229.57,1974.16
2026-08-12 20:00:00,82.6,0.000,1.15000,0.00000,2225.30,2229.57,1974.16
2026-08-12 21:00:00,82.9,0.000,1.16250,0.00000,2226.46,2229.57,1974.16
2026-08-12 22:00:00,81.5,0.000,1.10417,0.00000,2227.57,2229.57,1974.16
2026-08-12 23:00:00,80.6,0.000,1.06667,0.00000,2228.63,2229.57,1974.16
2026-08-12 23:59:59,77.4,0.000,0.93333,0.00000,2229.57,2229.57,1974.16
2026-08-13 01:00:00,75.4,0.000,0.85000,0.00000,2230.42,2229.57,1974.16
2026-08-13 02:00:00,75.4,0.000,0.85000,0.00000,2231.27,2229.57,1974.16
2026-08-13 03:00:00,75.2,0.000,0.84167,0.00000,2232.11,2229.57,1974.16
2026-08-13 04:00:00,74.8,0.000,0.82500,0.00000,2232.93,2229.57,1974.16
2026-08-13 05:00:00,74.5,0.000,0.81250,0.00000,2233.75,2229.57,1974.16
2026-08-13 06:00:00,74.3,0.000,0.80417,0.00000,2234.55,2229.57,1974.16
2026-08-13 07:00:00,75.7,0.270,0.86250,0.32185,2235.41,2229.89,1974.45
2026-08-13 08:00:00,79.3,0.900,1.01250,1.07283,2236.43,2230.96,1975.42
2026-08-13 09:00:00,82.6,1.610,1.15000,1.91918,2237.58,2232.88,1977.17
2026-08-13 10:00:00,86.2,2.290,1.29167,2.72976,2238.87,2235.61,1979.65
2026-08-13 11:00:00,89.1,2.580,1.29167,3.07546,2240.16,2238.69,1982.44
2026-08-13 12:00:00,91.8,3.090,1.29167,3.68339,2241.45,2242.37,1985.78
2026-08-13 13:00:00,94.8,3.160,1.29167,3.76684,2242.74,2246.14,1989.20
2026-08-13 14:00:00,96.1,3.090,1.29167,3.68339,2244.03,2249.82,1992.55
2026-08-13 15:00:00,97.2,2.650,1.29167,3.15890,2245.33,2252.98,1995.41
2026-08-13 16:00:00,98.4,1.880,1.29167,2.24103,2246.62,2255.22,1997.45
2026-08-13 17:00:00,94.3,0.360,1.29167,0.42913,2247.91,2255.65,1997.84
2026-08-13 18:00:00,88.5,0.450,1.29167,0.53642,2249.20,2256.18,1998.33
2026-08-13 19:00:00,84.7,0.160,1.23750,0.19073,2250.44,2256.38,1998.50
2026-08-13 20:00:00,86.0,0.010,1.29167,0.01192,2251.73,2256.39,1998.51
2026-08-13 21:00:00,84.6,0.000,1.23333,0.00000,2252.96,2256.39,1998.51
2026-08-13 22:00:00,83.8,0.000,1.20000,0.00000,2254.16,2256.39,1998.51
2026-08-13 23:00:00,81.9,0.000,1.12083,0.00000,2255.28,2256.39,1998.51
2026-08-13 23:59:59,81.5,0.000,1.10417,0.00000,2256.39,2256.39,1998.51
2026-08-14 01:00:00,79.7,0.000,1.02917,0.00000,2257.42,2256.39,1998.51
2026-08-14 02:00:00,79.0,0.000,1.00000,0.00000,2258.42,2256.39,1998.51
2026-08-14 03:00:00,79.3,0.000,1.01250,0.00000,2259.43,2256.39,1998.51
2026-08-14 04:00:00,78.4,0.000,0.97500,0.00000,2260.40,2256.39,1998.51
2026-08-14 05:00:00,77.2,0.000,0.92500,0.00000,2261.33,2256.39,1998.51
2026-08-14 06:00:00,75.4,0.010,0.85000,0.01323,2262.18,2256.40,1998.52
2026-08-14 07:00:00,75.2,0.210,0.84167,0.27789,2263.02,2256.68,1998.77
2026-08-14 08:00:00,81.1,0.860,1.08750,1.13802,2264.11,2257.82,1999.81
2026-08-14 09:00:00,85.5,1.450,1.27083,1.91875,2265.38,2259.74,2001.55
2026-08-14 10:00:00,89.4,1.930,1.29167,2.55393,2266.67,2262.29,2003.87
2026-08-14 11:00:00,92.5,2.600,1.29167,3.44052,2267.96,2265.73,2006.99
2026-08-14 12:00:00,94.8,2.650,1.29167,3.50668,2269.25,2269.24,2010.18
2026-08-14 13:00:00,95.7,2.280,1.29167,3.01707,2270.55,2272.25,2012.91
2026-08-14 14:00:00,97.2,2.540,1.29167,3.36112,2271.84,2275.61,2015.97
2026-08-14 15:00:00,97.3,2.080,1.29167,2.75242,2273.13,2278.37,2018.47
2026-08-14 16:00:00,98.2,2.280,1.29167,3.01707,2274.42,2281.38,2021.20
2026-08-14 17:00:00,97.7,1.220,1.29167,1.61440,2275.71,2283.00,2022.67
2026-08-14 18:00:00,98.1,1.040,1.29167,1.37621,2277.00,2284.37,2023.92
2026-08-14 19:00:00,95.7,0.220,1.29167,0.29112,2278.30,2284.67,2024.18
2026-08-14 20:00:00,91.8,0.010,1.29167,0.01323,2279.59,2284.68,2024.20
2026-08-14 21:00:00,89.1,0.000,1.29167,0.00000,2280.88,2284.68,2024.20
2026-08-14 22:00:00,87.1,0.000,1.29167,0.00000,2282.17,2284.68,2024.20
2026-08-14 23:00:00,85.6,0.000,1.27500,0.00000,2283.45,2284.68,2024.20
2026-08-14 23:59:59,84.6,0.000,1.23333,0.00000,2284.68,2284.68,2024.20
2026-08-15 01:00:00,82.4,0.000,1.14167,0.00000,2285.82,2284.68,2024.20
2026-08-15 02:00:00,80.2,0.000,1.05000,0.00000,2286.87,2284.68,2024.20
2026-08-15 03:00:00,81.5,0.000,1.10417,0.00000,2287.98,2284.68,2024.20
2026-08-15 04:00:00,80.4,0.000,1.05833,0.00000,2289.03,2284.68,2024.20
2026-08-15 05:00:00,78.1,0.000,0.96250,0.00000,2290.00,2284.68,2024.20
2026-08-15 06:00:00,77.5,0.000,0.93750,0.00000,2290.93,2284.68,2024.20
2026-08-15 07:00:00,78.6,0.290,0.98333,0.36064,2291.92,2285.04,2024.52
2026-08-15 08:00:00,83.7,0.580,1.19583,0.72128,2293.11,2285.76,2025.18
2026-08-15 09:00:00,88.2,1.580,1.29167,1.96487,2294.40,2287.73,2026.96
2026-08-15 10:00:00,91.9,2.290,1.29167,2.84782,2295.70,2290.57,2029.55
2026-08-15 11:00:00,96.1,2.800,1.29167,3.48205,2296.99,2294.06,2032.71
2026-08-15 12:00:00,99.3,3.150,1.29167,3.91731,2298.28,2297.97,2036.27
2026-08-15 13:00:00,100.4,3.310,1.29167,4.11628,2299.57,2302.09,2040.00
2026-08-15 14:00:00,102.0,3.240,1.29167,4.02923,2300.86,2306.12,2043.66
2026-08-15 15:00:00,102.9,2.980,1.29167,3.70590,2302.15,2309.82,2047.03
2026-08-15 16:00:00,103.1,1.730,1.29167,2.15141,2303.45,2311.98,2048.98
2026-08-15 17:00:00,102.4,0.890,1.29167,1.10679,2304.74,2313.08,2049.98
2026-08-15 18:00:00,101.3,0.410,1.29167,0.50987,2306.03,2313.59,2050.45
2026-08-15 19:00:00,99.3,0.140,1.29167,0.17410,2307.32,2313.77,2050.61
2026-08-15 20:00:00,96.4,0.010,1.29167,0.01244,2308.61,2313.78,2050.62
2026-08-15 21:00:00,93.6,0.000,1.29167,0.00000,2309.90,2313.78,2050.62
2026-08-15 22:00:00,91.4,0.000,1.29167,0.00000,2311.20,2313.78,2050.62
2026-08-15 23:00:00,88.3,0.000,1.29167,0.00000,2312.49,2313.78,2050.62
2026-08-15 23:59:59,86.5,0.000,1.29167,0.00000,2313.78,2313.78,2050.62
2026-08-16 01:00:00,85.1,0.000,1.25417,0.00000,2315.03,2313.78,2050.62
2026-08-16 02:00:00,88.0,0.000,1.29167,0.00000,2316.33,2313.78,2050.62
2026-08-16 03:00:00,90.0,0.000,1.29167,0.00000,2317.62,2313.78,2050.62
2026-08-16 04:00:00,86.4,0.000,1.29167,0.00000,2318.91,2313.78,2050.62
2026-08-16 05:00:00,84.0,0.000,1.20833,0.00000,2320.12,2313.78,2050.62
2026-08-16 06:00:00,84.6,0.010,1.23333,0.01398,2321.35,2313.79,2050.63
2026-08-16 07:00:00,83.3,0.120,1.17917,0.16780,2322.53,2313.96,2050.78
2026-08-16 08:00:00,85.3,0.430,1.26250,0.60128,2323.79,2314.56,2051.33
2026-08-16 09:00:00,90.0,1.150,1.29167,1.60807,2325.08,2316.17,2052.79
2026-08-16 10:00:00,95.7,2.120,1.29167,2.96444,2326.38,2319.13,2055.48
2026-08-16 11:00:00,98.4,2.670,1.29167,3.73352,2327.67,2322.87,2058.87
2026-08-16 12:00:00,100.9,2.960,1.29167,4.13903,2328.96,2327.01,2062.63
2026-08-16 13:00:00,102.0,2.280,1.29167,3.18817,2330.25,2330.20,2065.52
2026-08-16 14:00:00,103.1,2.230,1.29167,3.11826,2331.54,2333.31,2068.35
2026-08-16 15:00:00,104.4,2.490,1.29167,3.48182,2332.83,2336.80,2071.51
2026-08-16 16:00:00,106.5,2.540,1.29167,3.55174,2334.13,2340.35,2074.74
2026-08-16 17:00:00,106.0,1.780,1.29167,2.48901,2335.42,2342.84,2077.00
2026-08-16 18:00:00,103.5,0.820,1.29167,1.14662,2336.71,2343.98,2078.04
2026-08-16 19:00:00,102.6,0.330,1.29167,0.46145,2338.00,2344.44,2078.46
2026-08-16 20:00:00,98.6,0.010,1.29167,0.01398,2339.29,2344.46,2078.47
2026-08-16 21:00:00,96.3,0.000,1.29167,0.00000,2340.58,2344.46,2078.47
2026-08-16 22:00:00,93.6,0.000,1.29167,0.00000,2341.88,2344.46,2078.47
2026-08-16 23:00:00,89.4,0.000,1.29167,0.00000,2343.17,2344.46,2078.47
2026-08-16 23:59:59,88.0,0.000,1.29167,0.00000,2344.46,2344.46,2078.47
2026-08-17 01:00:00,86.4,0.000,1.29167,0.00000,2345.75,2344.46,2078.47
2026-08-17 02:00:00,84.7,0.000,1.23750,0.00000,2346.99,2344.46,2078.47
2026-08-17 03:00:00,83.7,0.000,1.19583,0.00000,2348.18,2344.46,2078.47
2026-08-17 04:00:00,85.8,0.000,1.28333,0.00000,2349.47,2344.46,2078.47
2026-08-17 05:00:00,84.2,0.000,1.21667,0.00000,2350.68,2344.46,2078.47
2026-08-17 06:00:00,81.3,0.000,1.09583,0.00000,2351.78,2344.46,2078.47
2026-08-17 07:00:00,81.5,0.260,1.10417,0.30290,2352.88,2344.76,2078.75
2026-08-17 08:00:00,88.3,0.910,1.29167,1.06015,2354.18,2345.82,2079.71
2026-08-17 09:00:00,93.7,1.640,1.29167,1.91061,2355.47,2347.73,2081.44
